Season,Matchday,Date,Home_Team,Away_Team,Score,Attendance,Home_Goals,Away_Goals,Target,Home_Team_Points,Away_Team_Points,Home_Form_5,Away_Form_5,Home_Rank,Away_Rank
2022,7,2022-10-10,Maccabi Tel Aviv,Hapoel Tel Aviv,3:0,27642,3.0,0.0,0,13,3,10,3,5,14
2022,8,2022-10-15,Hapoel Tel Aviv,Maccabi Bnei Reineh,2:0,8700,2.0,0.0,0,3,9,3,8,14,8
2022,8,2022-10-15,FC Ashdod,Hapoel Haifa,4:0,1112,4.0,0.0,0,10,8,4,4,7,10
2022,8,2022-10-15,Beitar Jerusalem,Ironi Kiryat Shmona,2:0,6000,2.0,0.0,0,3,8,3,4,14,9
2022,8,2022-10-15,Ihud Bnei Sakhnin,Maccabi Tel Aviv,0:1,5000,0.0,1.0,2,13,16,10,10,4,1
2022,8,2022-10-17,Maccabi Netanya,Hapoel Jerusalem,0:2,6281,0.0,2.0,2,6,14,3,12,11,3
2022,8,2022-10-17,Hapoel Beer Sheva,Sekzia Ness Ziona,1:1,9770,1.0,1.0,1,13,4,10,4,5,14
2022,8,2022-10-17,Maccabi Haifa,Hapoel Hadera,1:0,29764,1.0,0.0,0,15,10,9,9,3,7
2022,9,2022-10-22,Hapoel Jerusalem,Hapoel Beer Sheva,1:4,4907,1.0,4.0,2,17,14,12,11,3,4
2022,9,2022-10-22,Hapoel Haifa,Sekzia Ness Ziona,0:1,1980,0.0,1.0,2,8,5,4,5,10,14
2022,9,2022-10-22,FC Ashdod,Beitar Jerusalem,0:2,5101,0.0,2.0,2,13,6,7,3,6,13
2022,9,2022-10-22,Ironi Kiryat Shmona,Maccabi Haifa,2:3,5202,2.0,3.0,2,8,18,4,9,10,2
2022,9,2022-10-23,Maccabi Bnei Reineh,Ihud Bnei Sakhnin,2:0,2870,2.0,0.0,0,9,13,8,7,8,5
2022,9,2022-10-23,Hapoel Hadera,Hapoel Tel Aviv,0:0,2400,0.0,0.0,1,10,6,6,3,8,14
2022,9,2022-10-24,Maccabi Tel Aviv,Maccabi Netanya,3:0,25318,3.0,0.0,0,19,6,10,3,2,14
2022,10,2022-10-29,Maccabi Haifa,FC Ashdod,3:1,29176,3.0,1.0,0,21,13,9,6,2,6
2022,10,2022-10-29,Ihud Bnei Sakhnin,Hapoel Hadera,1:4,2000,1.0,4.0,2,13,11,6,6,5,8
2022,10,2022-10-29,Sekzia Ness Ziona,Hapoel Jerusalem,0:2,1276,0.0,2.0,2,8,17,8,9,12,3
2022,10,2022-10-29,Maccabi Netanya,Maccabi Bnei Reineh,2:1,0,2.0,1.0,0,6,12,2,10,14,8
2022,10,2022-10-29,Beitar Jerusalem,Hapoel Haifa,0:0,11000,0.0,0.0,1,9,8,6,3,10,12
2022,10,2022-10-30,Hapoel Tel Aviv,Ironi Kiryat Shmona,2:1,0,2.0,1.0,0,7,8,4,3,14,12
2022,10,2022-10-31,Hapoel Beer Sheva,Maccabi Tel Aviv,2:0,15060,2.0,0.0,0,17,22,11,12,4,2
2022,11,2022-11-05,Maccabi Tel Aviv,Sekzia Ness Ziona,1:1,21449,1.0,1.0,1,22,8,9,5,2,14
2022,11,2022-11-05,Hapoel Hadera,Maccabi Netanya,3:1,3918,3.0,1.0,0,14,9,8,4,5,13
2022,11,2022-11-05,Hapoel Haifa,Hapoel Jerusalem,1:0,4450,1.0,0.0,0,9,20,3,9,11,3
2022,11,2022-11-05,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1:1,2500,1.0,1.0,1,8,13,2,6,14,6
2022,11,2022-11-05,FC Ashdod,Hapoel Tel Aviv,1:0,4677,1.0,0.0,0,13,10,5,7,7,11
2022,11,2022-11-06,Maccabi Bnei Reineh,Hapoel Beer Sheva,0:3,1791,0.0,3.0,2,12,20,9,11,9,4
2022,11,2022-11-06,Beitar Jerusalem,Maccabi Haifa,1:4,19000,1.0,4.0,2,10,24,7,12,10,1
2022,12,2022-11-08,Ihud Bnei Sakhnin,FC Ashdod,1:1,1130,1.0,1.0,1,14,16,4,7,7,6
2022,12,2022-11-08,Maccabi Netanya,Ironi Kiryat Shmona,1:0,4469,1.0,0.0,0,9,9,4,2,14,12
2022,12,2022-11-08,Hapoel Jerusalem,Maccabi Tel Aviv,0:3,7796,0.0,3.0,2,20,23,6,10,4,3
2022,12,2022-11-09,Sekzia Ness Ziona,Maccabi Bnei Reineh,3:3,815,3.0,3.0,1,9,12,6,6,14,9
2022,12,2022-11-09,Hapoel Beer Sheva,Hapoel Hadera,3:0,11852,3.0,0.0,0,23,17,11,10,3,5
2022,12,2022-11-09,Hapoel Tel Aviv,Beitar Jerusalem,2:1,0,2.0,1.0,0,10,10,7,7,13,12
2022,12,2022-11-09,Hapoel Haifa,Maccabi Haifa,0:1,26900,0.0,1.0,2,12,27,5,12,10,1
2022,13,2022-11-12,FC Ashdod,Maccabi Netanya,2:3,2185,2.0,3.0,2,17,12,7,6,6,11
2022,13,2022-11-12,Hapoel Hadera,Sekzia Ness Ziona,0:0,1094,0.0,0.0,1,17,10,7,6,5,12
2022,13,2022-11-12,Maccabi Tel Aviv,Hapoel Haifa,1:0,20829,1.0,0.0,0,26,12,10,4,3,11
2022,13,2022-11-13,Maccabi Bnei Reineh,Hapoel Jerusalem,0:2,1000,0.0,2.0,2,13,20,4,6,9,4
2022,13,2022-11-13,Ironi Kiryat Shmona,Hapoel Beer Sheva,0:2,2200,0.0,2.0,2,9,26,1,13,14,3
2022,13,2022-11-13,Maccabi Haifa,Hapoel Tel Aviv,5:2,29742,5.0,2.0,0,30,13,15,10,1,10
2022,13,2022-11-14,Beitar Jerusalem,Ihud Bnei Sakhnin,2:1,12000,2.0,1.0,0,10,15,7,2,13,8
2022,14,2022-12-17,Hapoel Tel Aviv,Hapoel Haifa,3:3,0,3.0,3.0,1,13,12,7,4,11,12
2022,14,2022-12-17,Hapoel Hadera,Hapoel Jerusalem,0:0,1250,0.0,0.0,1,18,23,8,6,5,4
2022,14,2022-12-17,Beitar Jerusalem,Maccabi Netanya,6:3,8500,6.0,3.0,0,13,15,7,9,12,7
2022,14,2022-12-17,FC Ashdod,Hapoel Beer Sheva,0:1,2230,0.0,1.0,2,17,29,4,15,6,2
2022,14,2022-12-19,Ironi Kiryat Shmona,Sekzia Ness Ziona,3:3,988,3.0,3.0,1,9,11,1,6,14,13
2022,14,2022-12-19,Maccabi Bnei Reineh,Maccabi Tel Aviv,0:2,3190,0.0,2.0,2,13,29,4,10,12,3
2022,14,2022-12-19,Maccabi Haifa,Ihud Bnei Sakhnin,3:1,27152,3.0,1.0,0,33,15,15,2,1,9
2022,15,2022-12-24,Maccabi Tel Aviv,Hapoel Hadera,5:0,16850,5.0,0.0,0,32,19,10,8,3,5
2022,15,2022-12-24,Hapoel Jerusalem,Ironi Kiryat Shmona,1:1,1345,1.0,1.0,1,24,10,7,2,4,14
2022,15,2022-12-24,Hapoel Haifa,Maccabi Bnei Reineh,0:0,2300,0.0,0.0,1,13,13,5,1,11,12
2022,15,2022-12-24,Sekzia Ness Ziona,FC Ashdod,2:0,143,2.0,0.0,0,12,17,4,4,13,6
2022,15,2022-12-24,Hapoel Beer Sheva,Beitar Jerusalem,3:2,14694,3.0,2.0,0,32,16,15,7,3,7
2022,15,2022-12-25,Ihud Bnei Sakhnin,Hapoel Tel Aviv,1:1,2200,1.0,1.0,1,15,14,2,7,10,13
2022,15,2022-12-26,Maccabi Netanya,Maccabi Haifa,0:2,11317,0.0,2.0,2,15,36,9,15,10,1
2022,16,2022-12-31,Beitar Jerusalem,Sekzia Ness Ziona,3:2,12081,3.0,2.0,0,16,15,6,7,8,9
2022,16,2022-12-31,Hapoel Tel Aviv,Maccabi Netanya,1:1,7933,1.0,1.0,1,15,15,5,6,11,10
2022,16,2022-12-31,Ihud Bnei Sakhnin,Hapoel Haifa,1:2,1500,1.0,2.0,2,16,14,3,5,9,12
2022,16,2022-12-31,FC Ashdod,Hapoel Jerusalem,1:1,1208,1.0,1.0,1,17,25,4,5,8,4
2022,16,2022-12-31,Ironi Kiryat Shmona,Maccabi Tel Aviv,1:1,4856,1.0,1.0,1,11,35,3,13,14,3
2022,16,2023-01-01,Hapoel Hadera,Maccabi Bnei Reineh,2:2,401,2.0,2.0,1,19,14,5,2,5,13
2022,16,2023-01-01,Maccabi Haifa,Hapoel Beer Sheva,2:0,29841,2.0,0.0,0,39,35,15,15,1,3
2022,17,2023-01-07,Maccabi Netanya,Ihud Bnei Sakhnin,0:0,5218,0.0,0.0,1,16,16,7,2,9,10
2022,17,2023-01-07,Maccabi Tel Aviv,FC Ashdod,3:0,21824,3.0,0.0,0,36,18,13,2,2,7
2022,17,2023-01-07,Hapoel Haifa,Hapoel Hadera,3:0,1780,3.0,0.0,0,17,20,5,3,8,5
2022,17,2023-01-07,Hapoel Jerusalem,Beitar Jerusalem,1:1,15465,1.0,1.0,1,26,19,6,9,4,7
2022,17,2023-01-08,Maccabi Bnei Reineh,Ironi Kiryat Shmona,0:1,832,0.0,1.0,2,15,12,3,3,13,14
2022,17,2023-01-08,Sekzia Ness Ziona,Maccabi Haifa,0:2,10358,0.0,2.0,2,15,42,6,15,13,1
2022,17,2023-01-09,Hapoel Beer Sheva,Hapoel Tel Aviv,6:0,14721,6.0,0.0,0,35,16,12,6,3,11
2022,18,2023-01-14,Hapoel Tel Aviv,Sekzia Ness Ziona,1:1,7400,1.0,1.0,1,16,15,3,5,11,13
2022,18,2023-01-14,Ironi Kiryat Shmona,Hapoel Hadera,2:2,772,2.0,2.0,1,15,20,6,3,13,6
2022,18,2023-01-14,FC Ashdod,Maccabi Bnei Reineh,3:0,625,3.0,0.0,0,18,15,1,2,8,14
2022,18,2023-01-14,Maccabi Netanya,Hapoel Haifa,1:0,4076,1.0,0.0,0,17,20,5,8,9,7
2022,18,2023-01-15,Maccabi Haifa,Hapoel Jerusalem,2:1,27854,2.0,1.0,0,45,27,15,7,1,4
2022,18,2023-01-16,Beitar Jerusalem,Maccabi Tel Aviv,2:2,23000,2.0,2.0,1,20,39,10,13,9,2
2022,19,2023-01-21,Hapoel Jerusalem,Hapoel Tel Aviv,0:0,4739,0.0,0.0,1,27,17,4,4,4,11
2022,19,2023-01-21,Hapoel Haifa,Ironi Kiryat Shmona,1:0,2250,1.0,0.0,0,20,16,8,7,8,12
2022,19,2023-01-21,Hapoel Hadera,FC Ashdod,0:2,1062,0.0,2.0,2,21,21,3,4,6,7
2022,19,2023-01-21,Sekzia Ness Ziona,Ihud Bnei Sakhnin,0:0,350,0.0,0.0,1,16,17,5,2,13,11
2022,19,2023-01-21,Maccabi Bnei Reineh,Beitar Jerusalem,0:2,2304,0.0,2.0,2,15,21,2,8,14,8
2022,19,2023-01-22,Hapoel Beer Sheva,Maccabi Netanya,2:2,12428,2.0,2.0,1,38,20,12,5,3,9
2022,19,2023-01-23,Maccabi Tel Aviv,Maccabi Haifa,3:0,27279,3.0,0.0,0,40,48,11,15,2,1
2022,20,2023-01-28,Maccabi Haifa,Maccabi Bnei Reineh,0:0,24753,0.0,0.0,1,48,15,12,2,1,14
2022,20,2023-01-28,FC Ashdod,Ironi Kiryat Shmona,1:1,1373,1.0,1.0,1,24,16,7,6,5,13
2022,20,2023-01-28,Maccabi Netanya,Sekzia Ness Ziona,3:0,5370,3.0,0.0,0,21,17,6,5,9,13
2022,20,2023-01-28,Beitar Jerusalem,Hapoel Hadera,0:2,8000,0.0,2.0,2,24,21,8,2,7,9
2022,20,2023-01-28,Hapoel Tel Aviv,Maccabi Tel Aviv,0:0,21850,0.0,0.0,1,18,43,4,11,11,2
2022,20,2023-01-29,Hapoel Haifa,Hapoel Beer Sheva,0:1,3370,0.0,1.0,2,23,39,10,10,9,3
2022,20,2023-01-30,Ihud Bnei Sakhnin,Hapoel Jerusalem,2:1,1300,2.0,1.0,0,18,28,3,4,11,4
2022,21,2023-02-04,Sekzia Ness Ziona,Hapoel Beer Sheva,0:1,2887,0.0,1.0,2,17,42,2,10,13,3
2022,21,2023-02-04,Maccabi Tel Aviv,Ihud Bnei Sakhnin,1:1,18190,1.0,1.0,1,44,21,9,6,3,10
2022,21,2023-02-04,Hapoel Haifa,FC Ashdod,1:1,2250,1.0,1.0,1,23,25,9,8,9,5
2022,21,2023-02-04,Hapoel Jerusalem,Maccabi Netanya,0:2,1757,0.0,2.0,2,28,24,3,9,4,8
2022,21,2023-02-04,Ironi Kiryat Shmona,Beitar Jerusalem,0:3,2700,0.0,3.0,2,17,24,6,8,12,9
2022,21,2023-02-05,Maccabi Bnei Reineh,Hapoel Tel Aviv,1:1,2355,1.0,1.0,1,16,19,2,4,14,11
2022,18,2023-02-08,Ihud Bnei Sakhnin,Hapoel Beer Sheva,0:1,2000,0.0,1.0,2,22,45,6,10,10,2
2022,21,2023-02-08,Hapoel Hadera,Maccabi Haifa,1:1,8800,1.0,1.0,1,24,49,5,10,9,1
2022,22,2023-02-11,Beitar Jerusalem,FC Ashdod,2:1,16000,2.0,1.0,0,27,26,8,8,6,7
2022,22,2023-02-11,Hapoel Beer Sheva,Hapoel Jerusalem,0:0,14746,0.0,0.0,1,48,28,13,2,2,5
2022,22,2023-02-11,Sekzia Ness Ziona,Hapoel Haifa,0:2,716,0.0,2.0,2,17,24,2,7,13,9
2022,22,2023-02-11,Ihud Bnei Sakhnin,Maccabi Bnei Reineh,1:1,1500,1.0,1.0,1,22,17,6,2,10,14
2022,22,2023-02-11,Maccabi Haifa,Ironi Kiryat Shmona,2:0,29073,2.0,0.0,0,50,17,8,5,1,13
2022,22,2023-02-12,Hapoel Tel Aviv,Hapoel Hadera,0:0,6933,0.0,0.0,1,20,25,4,5,11,9
2022,22,2023-02-13,Maccabi Netanya,Maccabi Tel Aviv,2:1,11831,2.0,1.0,0,27,45,11,9,7,3
2022,23,2023-02-18,Ironi Kiryat Shmona,Hapoel Tel Aviv,0:1,3500,0.0,1.0,2,17,21,2,5,13,11
2022,23,2023-02-18,Maccabi Bnei Reineh,Maccabi Netanya,1:2,1639,1.0,2.0,2,18,30,3,13,12,4
2022,23,2023-02-18,Hapoel Hadera,Ihud Bnei Sakhnin,1:3,1350,1.0,3.0,2,26,23,6,6,8,11
2022,23,2023-02-18,Hapoel Jerusalem,Sekzia Ness Ziona,1:0,1924,1.0,0.0,0,29,17,2,2,6,14
2022,23,2023-02-18,FC Ashdod,Maccabi Haifa,3:1,6470,3.0,1.0,0,26,53,8,8,10,1
2022,23,2023-02-19,Hapoel Haifa,Beitar Jerusalem,0:0,10350,0.0,0.0,1,27,30,7,10,8,6
2022,23,2023-02-20,Maccabi Tel Aviv,Hapoel Beer Sheva,1:0,22579,1.0,0.0,0,45,49,6,11,3,2
2022,24,2023-02-25,Hapoel Tel Aviv,FC Ashdod,1:2,10300,1.0,2.0,2,24,29,7,8,11,7
2022,24,2023-02-25,Sekzia Ness Ziona,Maccabi Tel Aviv,0:2,8596,0.0,2.0,2,17,48,1,8,14,3
2022,24,2023-02-25,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,1:3,3073,1.0,3.0,2,26,17,8,1,10,13
2022,24,2023-02-25,Maccabi Netanya,Hapoel Hadera,1:0,6029,1.0,0.0,0,33,26,13,5,4,9
2022,24,2023-02-25,Maccabi Haifa,Beitar Jerusalem,2:1,29352,2.0,1.0,0,53,31,5,10,1,7
2022,24,2023-02-26,Hapoel Jerusalem,Hapoel Haifa,2:2,1754,2.0,2.0,1,32,28,5,8,5,8
2022,24,2023-02-27,Hapoel Beer Sheva,Maccabi Bnei Reineh,2:0,10518,2.0,0.0,0,49,18,10,3,3,13
2022,25,2023-03-04,Ironi Kiryat Shmona,Maccabi Netanya,2:2,2314,2.0,2.0,1,20,36,4,15,12,4
2022,25,2023-03-04,Hapoel Hadera,Hapoel Beer Sheva,0:3,2753,0.0,3.0,2,26,52,5,10,9,2
2022,25,2023-03-04,FC Ashdod,Ihud Bnei Sakhnin,1:1,2197,1.0,1.0,1,32,26,8,5,6,10
2022,25,2023-03-04,Maccabi Bnei Reineh,Sekzia Ness Ziona,3:2,900,3.0,2.0,0,18,17,3,0,13,14
2022,25,2023-03-04,Maccabi Tel Aviv,Hapoel Jerusalem,1:2,22309,1.0,2.0,2,51,33,8,5,3,5
2022,25,2023-03-05,Beitar Jerusalem,Hapoel Tel Aviv,1:3,22000,1.0,3.0,2,31,24,7,6,7,11
2022,25,2023-03-06,Maccabi Haifa,Hapoel Haifa,4:1,29105,4.0,1.0,0,56,29,8,6,1,8
2022,26,2023-03-11,Hapoel Haifa,Maccabi Tel Aviv,1:1,5610,1.0,1.0,1,29,51,6,7,8,3
2022,26,2023-03-11,Hapoel Jerusalem,Maccabi Bnei Reineh,0:1,2661,0.0,1.0,2,36,21,8,5,5,13
2022,26,2023-03-11,Sekzia Ness Ziona,Hapoel Hadera,1:3,370,1.0,3.0,2,17,26,0,2,14,11
2022,26,2023-03-11,Maccabi Netanya,FC Ashdod,0:2,6778,0.0,2.0,2,37,33,13,8,4,6
2022,26,2023-03-11,Ihud Bnei Sakhnin,Beitar Jerusalem,2:0,4000,2.0,0.0,0,27,31,5,7,10,7
2022,26,2023-03-12,Hapoel Beer Sheva,Ironi Kiryat Shmona,2:1,11678,2.0,1.0,0,55,21,10,4,2,13
2022,26,2023-03-13,Hapoel Tel Aviv,Maccabi Haifa,0:1,23900,0.0,1.0,2,27,59,8,10,11,1
2022,27,2023-03-18,Hapoel Beer Sheva,Hapoel Jerusalem,1:0,12536,1.0,0.0,0,58,36,10,8,2,5
2022,27,2023-03-18,Maccabi Tel Aviv,Maccabi Netanya,2:0,16602,2.0,0.0,0,52,37,7,10,3,4
2022,27,2023-03-18,Maccabi Haifa,FC Ashdod,2:1,28076,2.0,1.0,0,62,36,12,10,1,6
2022,27,2023-03-18,Hapoel Hadera,Sekzia Ness Ziona,1:2,648,1.0,2.0,2,29,17,4,0,10,14
2022,27,2023-03-18,Beitar Jerusalem,Hapoel Tel Aviv,2:1,9000,2.0,1.0,0,31,27,4,7,7,11
2022,27,2023-03-19,Ihud Bnei Sakhnin,Maccabi Bnei Reineh,2:2,1000,2.0,2.0,1,30,24,8,7,9,12
2022,27,2023-03-19,Hapoel Haifa,Ironi Kiryat Shmona,1:1,700,1.0,1.0,1,30,21,6,4,9,13
2022,28,2023-04-01,Hapoel Jerusalem,Maccabi Tel Aviv,0:2,4242,0.0,2.0,2,36,55,7,10,5,3
2022,28,2023-04-01,Maccabi Haifa,Hapoel Beer Sheva,1:0,29875,1.0,0.0,0,65,61,12,12,1,2
2022,28,2023-04-01,FC Ashdod,Maccabi Netanya,3:2,2422,3.0,2.0,0,36,37,10,7,6,4
2022,28,2023-04-01,Hapoel Tel Aviv,Sekzia Ness Ziona,2:1,9360,2.0,1.0,0,27,20,6,3,11,14
2022,28,2023-04-02,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,2:2,1219,2.0,2.0,1,22,31,5,8,13,9
2022,28,2023-04-02,Maccabi Bnei Reineh,Hapoel Hadera,1:1,914,1.0,1.0,1,25,29,7,3,12,11
2022,28,2023-04-03,Beitar Jerusalem,Hapoel Haifa,2:0,5336,2.0,0.0,0,34,31,4,4,7,9
2022,29,2023-04-04,Maccabi Netanya,Hapoel Jerusalem,0:2,3484,0.0,2.0,2,37,36,4,4,5,7
2022,29,2023-04-04,Hapoel Beer Sheva,FC Ashdod,3:1,10448,3.0,1.0,0,61,39,12,10,2,5
2022,29,2023-04-04,Maccabi Tel Aviv,Maccabi Haifa,1:1,26330,1.0,1.0,1,58,68,10,15,3,1
2022,30,2023-04-08,FC Ashdod,Hapoel Jerusalem,0:1,2231,0.0,1.0,2,39,39,7,6,5,4
2022,30,2023-04-08,Maccabi Haifa,Maccabi Netanya,4:1,29431,4.0,1.0,0,69,37,13,1,1,6
2022,30,2023-04-10,Hapoel Beer Sheva,Maccabi Tel Aviv,1:2,15114,1.0,2.0,2,64,59,12,8,2,3
2022,31,2023-04-15,Hapoel Jerusalem,Maccabi Haifa,2:1,18755,2.0,1.0,0,42,72,6,13,4,1
2022,31,2023-04-15,Maccabi Tel Aviv,FC Ashdod,1:1,15686,1.0,1.0,1,62,39,11,6,3,5
2022,29,2023-04-15,Hapoel Haifa,Hapoel Tel Aviv,1:0,3950,1.0,0.0,0,31,30,3,6,9,11
2022,29,2023-04-15,Sekzia Ness Ziona,Maccabi Bnei Reineh,1:2,419,1.0,2.0,2,20,26,3,8,14,12
2022,29,2023-04-15,Hapoel Hadera,Ironi Kiryat Shmona,1:1,980,1.0,1.0,1,30,23,4,6,10,13
2022,31,2023-04-16,Maccabi Netanya,Hapoel Beer Sheva,1:1,6341,1.0,1.0,1,37,64,0,9,6,2
2022,29,2023-04-16,Ihud Bnei Sakhnin,Beitar Jerusalem,4:3,5656,4.0,3.0,0,32,37,6,6,9,7
2022,32,2023-04-22,Hapoel Jerusalem,Hapoel Beer Sheva,1:2,2988,1.0,2.0,2,45,65,9,7,4,2
2022,32,2023-04-22,Maccabi Netanya,Maccabi Tel Aviv,0:0,8730,0.0,0.0,1,38,63,1,11,6,3
2022,30,2023-04-22,Hapoel Tel Aviv,Maccabi Bnei Reineh,1:2,9122,1.0,2.0,2,30,29,6,11,11,12
2022,30,2023-04-22,Ironi Kiryat Shmona,Sekzia Ness Ziona,1:1,1380,1.0,1.0,1,24,20,4,3,13,14
2022,30,2023-04-22,Hapoel Haifa,Ihud Bnei Sakhnin,2:2,1850,2.0,2.0,1,34,35,5,9,9,8
2022,32,2023-04-23,FC Ashdod,Maccabi Haifa,1:2,6497,1.0,2.0,2,40,72,4,10,5,1
2022,30,2023-04-23,Beitar Jerusalem,Hapoel Hadera,2:1,4697,2.0,1.0,0,37,31,6,5,7,11
2022,33,2023-04-29,Maccabi Netanya,FC Ashdod,2:0,4222,2.0,0.0,0,39,40,2,4,7,5
2022,33,2023-04-29,Maccabi Tel Aviv,Hapoel Jerusalem,2:1,11743,2.0,1.0,0,64,45,9,9,3,4
2022,31,2023-04-29,Maccabi Bnei Reineh,Ironi Kiryat Shmona,1:3,1965,1.0,3.0,2,32,25,11,4,10,13
2022,31,2023-04-29,Sekzia Ness Ziona,Beitar Jerusalem,1:3,1696,1.0,3.0,2,21,40,4,9,14,7
2022,31,2023-04-30,Hapoel Hadera,Hapoel Haifa,1:2,1113,1.0,2.0,2,31,35,5,6,11,9
2022,31,2023-04-30,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0:1,3998,0.0,1.0,2,36,30,9,3,9,12
2022,33,2023-05-01,Hapoel Beer Sheva,Maccabi Haifa,2:1,10727,2.0,1.0,0,68,75,7,10,2,1
2022,32,2023-05-06,Hapoel Tel Aviv,Ironi Kiryat Shmona,2:2,12885,2.0,2.0,1,33,28,6,7,10,13
2022,32,2023-05-06,Beitar Jerusalem,Maccabi Bnei Reineh,0:1,4071,0.0,1.0,2,43,32,12,8,5,11
2022,32,2023-05-06,Ihud Bnei Sakhnin,Hapoel Hadera,2:3,2745,2.0,3.0,2,36,31,6,2,9,12
2022,32,2023-05-06,Hapoel Haifa,Sekzia Ness Ziona,0:1,2066,0.0,1.0,2,38,21,8,4,8,14
2022,34,2023-05-07,Hapoel Jerusalem,Maccabi Netanya,1:4,1331,1.0,4.0,2,45,42,9,5,4,6
2022,34,2023-05-08,Maccabi Haifa,Maccabi Tel Aviv,3:1,28752,3.0,1.0,0,75,67,7,9,1,3
2022,34,2023-05-08,FC Ashdod,Hapoel Beer Sheva,0:1,3629,0.0,1.0,2,40,71,1,10,7,2
2022,33,2023-05-13,Sekzia Ness Ziona,Ihud Bnei Sakhnin,1:1,127,1.0,1.0,1,24,36,4,5,14,9
2022,33,2023-05-13,Hapoel Hadera,Hapoel Tel Aviv,1:2,2003,1.0,2.0,2,34,34,5,7,11,12
2022,33,2023-05-13,Ironi Kiryat Shmona,Beitar Jerusalem,3:2,1117,3.0,2.0,0,29,43,7,9,13,6
2022,33,2023-05-13,Maccabi Bnei Reineh,Hapoel Haifa,0:4,1347,0.0,4.0,2,35,38,10,7,11,8
2022,35,2023-05-14,Hapoel Jerusalem,FC Ashdod,0:1,592,0.0,1.0,2,45,40,6,1,4,8
2022,35,2023-05-15,Maccabi Tel Aviv,Hapoel Beer Sheva,3:0,12471,3.0,0.0,0,67,74,8,10,3,2
2022,35,2023-05-15,Maccabi Netanya,Maccabi Haifa,1:5,12960,1.0,5.0,2,45,78,8,9,5,1
2022,36,2023-05-20,Maccabi Haifa,Hapoel Jerusalem,5:0,30564,5.0,0.0,0,81,45,9,3,1,4
2022,36,2023-05-20,Hapoel Beer Sheva,Maccabi Netanya,2:0,7438,2.0,0.0,0,74,45,10,8,2,5
2022,36,2023-05-20,FC Ashdod,Maccabi Tel Aviv,1:2,3569,1.0,2.0,2,43,70,4,8,6,3
2023,1,2023-08-26,Ihud Bnei Sakhnin,Hapoel Tel Aviv,1:1,3878,1.0,1.0,1,0,0,0,0,8,14
2023,1,2023-08-26,Maccabi Petah Tikva,Hapoel Jerusalem,1:1,1607,1.0,1.0,1,0,0,0,0,7,3
2023,1,2023-08-26,Maccabi Netanya,Maccabi Bnei Reineh,1:1,5496,1.0,1.0,1,0,0,0,0,8,6
2023,1,2023-08-26,Hapoel Beer Sheva,Hapoel Hadera,3:0,10142,3.0,0.0,0,0,0,0,0,10,8
2023,1,2023-08-27,Maccabi Tel Aviv,FC Ashdod,4:1,22108,4.0,1.0,0,0,0,0,0,13,12
2023,1,2023-08-28,Beitar Jerusalem,Hapoel Haifa,1:2,15500,1.0,2.0,2,0,0,0,0,14,9
2023,2,2023-09-02,Maccabi Bnei Reineh,Hapoel Beer Sheva,1:1,1622,1.0,1.0,1,1,3,1,3,5,2
2023,2,2023-09-02,Hapoel Petah Tikva,Ihud Bnei Sakhnin,1:1,3753,1.0,1.0,1,0,1,0,1,12,8
2023,2,2023-09-02,Hapoel Haifa,Maccabi Petah Tikva,2:2,3050,2.0,2.0,1,3,1,3,1,2,7
2023,2,2023-09-02,Hapoel Tel Aviv,Maccabi Netanya,2:0,11800,2.0,0.0,0,1,1,1,1,10,8
2023,2,2023-09-03,Hapoel Jerusalem,Maccabi Haifa,1:2,7627,1.0,2.0,2,1,0,1,0,8,12
2023,2,2023-09-03,Hapoel Hadera,Maccabi Tel Aviv,0:3,6815,0.0,3.0,2,0,3,0,3,12,5
2023,2,2023-09-04,FC Ashdod,Beitar Jerusalem,1:2,4551,1.0,2.0,2,0,0,0,0,13,14
2023,3,2023-09-17,Hapoel Haifa,FC Ashdod,2:0,2650,2.0,0.0,0,4,0,4,0,2,14
2023,3,2023-09-17,Ihud Bnei Sakhnin,Hapoel Jerusalem,2:1,2552,2.0,1.0,0,2,1,2,1,9,10
2023,3,2023-09-17,Maccabi Tel Aviv,Maccabi Bnei Reineh,1:1,20029,1.0,1.0,1,6,2,6,2,2,8
2023,3,2023-09-17,Maccabi Petah Tikva,Maccabi Haifa,3:2,11332,3.0,2.0,0,2,3,2,3,9,7
2023,3,2023-09-17,Maccabi Netanya,Hapoel Petah Tikva,4:1,6000,4.0,1.0,0,1,1,1,1,11,12
2023,3,2023-09-18,Beitar Jerusalem,Hapoel Hadera,2:0,15000,2.0,0.0,0,3,0,3,0,10,13
2023,3,2023-09-18,Hapoel Beer Sheva,Hapoel Tel Aviv,0:0,13613,0.0,0.0,1,4,4,4,4,7,8
2023,4,2023-09-23,Hapoel Petah Tikva,Hapoel Beer Sheva,1:0,6580,1.0,0.0,0,1,5,1,5,12,6
2023,4,2023-09-23,Hapoel Hadera,Hapoel Haifa,1:2,2380,1.0,2.0,2,0,7,0,7,13,1
2023,4,2023-09-23,FC Ashdod,Maccabi Petah Tikva,1:1,1423,1.0,1.0,1,0,5,0,5,14,4
